viewCount,likeCount,dislikeCount,commentCount,subscriberCount,channelVideoCount,channelViewCount,PrevCommentCount,PrevDislikeCount,PrevLikeCount,PrevViewCount,Days,Hours_published,Age_Channel
776042,31723,666,3198,3290000,586,595189899,9681,5700,52649,1495799,3,72,5
1495799,52649,5700,9681,3290000,586,595189899,3453,1009,48398,1065833,0,0,5
1065833,48398,1009,3453,3290000,586,595189899,2229,693,37357,784871,5,120,5
784871,37357,693,2229,3290000,586,595189899,3619,1417,61358,983146,2,48,5
983146,61358,1417,3619,3290000,586,595189899,5378,2823,34707,775651,3,72,5
775651,34707,2823,5378,3290000,586,595189899,6657,3017,66134,1736359,4,96,5
1736359,66134,3017,6657,3290000,586,595189899,5140,1188,47980,932962,1,24,5
932962,47980,1188,5140,3290000,586,595189899,1780,257,23168,390253,5,120,5
390253,23168,257,1780,3290000,586,595189899,4642,1191,34069,873411,2,48,5
873411,34069,1191,4642,3290000,586,595189899,4141,902,55464,953895,5,120,5
953895,55464,902,4141,3290000,586,595189899,2380,491,34975,607539,1,24,5
607539,34975,491,2380,3290000,586,595189899,3170,642,34129,830892,6,144,5
830892,34129,642,3170,3290000,586,595189899,7175,1154,59228,1000267,2,48,5
1000267,59228,1154,7175,3290000,586,595189899,3108,826,40134,847824,6,144,5
847824,40134,826,3108,3290000,586,595189899,4164,1065,62361,1365679,1,24,5
1365679,62361,1065,4164,3290000,586,595189899,3370,820,42400,1103480,6,144,5
1103480,42400,820,3370,3290000,586,595189899,1930,342,26728,687104,1,24,5
687104,26728,342,1930,3290000,586,595189899,5415,1680,49322,1358097,4,96,5
1358097,49322,1680,5415,3290000,586,595189899,3962,3641,74740,857183,6,144,5
857183,74740,3641,3962,3290000,586,595189899,3990,1292,54161,636429,3,72,5
636429,54161,1292,3990,3290000,586,595189899,3544,648,38665,753295,1,24,5
753295,38665,648,3544,3290000,586,595189899,5638,1113,70078,1760888,4,96,5
1760888,70078,1113,5638,3290000,586,595189899,5935,1461,77035,2071223,2,48,5
2071223,77035,1461,5935,3290000,586,595189899,5496,1526,58655,1337432,3,72,5
1337432,58655,1526,5496,3290000,586,595189899,3926,1369,62357,2044217,2,48,5
2044217,62357,1369,3926,3290000,586,595189899,3905,1271,43396,1250135,3,72,5
1250135,43396,1271,3905,3290000,586,595189899,3507,730,32316,669166,6,144,5
669166,32316,730,3507,3290000,586,595189899,5319,1826,97865,2655527,1,24,5
1398599,43221,723,3664,3290000,586,595189899,5407,1375,75142,2371866,4,96,5
1529669,45780,824,2654,3290000,586,595189899,5218,1637,45698,1433485,3,72,5
1433485,45698,1637,5218,3290000,586,595189899,3915,626,39953,1151372,3,72,5
1151372,39953,626,3915,3290000,586,595189899,5071,1877,44266,1151637,3,72,5
1151637,44266,1877,5071,3290000,586,595189899,3583,770,40934,1093994,5,120,5
1093994,40934,770,3583,3290000,586,595189899,3305,726,37263,1026557,2,48,5
1026557,37263,726,3305,3290000,586,595189899,2088,424,35276,727485,1,24,5
727485,35276,424,2088,3290000,586,595189899,5001,748,51615,1913286,3,72,5
1913286,51615,748,5001,3290000,586,595189899,2863,425,35159,1063956,3,72,5
1063956,35159,425,2863,3290000,586,595189899,3482,876,37377,978851,4,96,5
978851,37377,876,3482,3290000,586,595189899,2441,443,31420,852961,3,72,5
852961,31420,443,2441,3290000,586,595189899,4395,722,45534,1742138,5,120,5
1742138,45534,722,4395,3290000,586,595189899,5919,1226,71337,2110077,8,192,5
2110077,71337,1226,5919,3290000,586,595189899,4253,1012,64552,1687991,5,120,5
1687991,64552,1012,4253,3290000,586,595189899,1786,314,32867,700251,2,48,5
700251,32867,314,1786,3290000,586,595189899,1636,595,33199,916639,5,120,5
916639,33199,595,1636,3290000,586,595189899,6258,794,70493,2147367,3,72,5
2147367,70493,794,6258,3290000,586,595189899,4047,485,47104,1217877,6,144,5
1217877,47104,485,4047,3290000,586,595189899,3475,1960,34184,914646,3,72,5
751844,38132,610,2995,3290000,586,595189899,6708,2017,51985,1243568,3,72,5
1243568,51985,2017,6708,3290000,586,595189899,4251,1342,47636,1556043,4,96,5
1556043,47636,1342,4251,3290000,586,595189899,2219,439,28817,1067760,3,72,5
1067760,28817,439,2219,3290000,586,595189899,8920,2403,56920,1226199,4,96,5
1226199,56920,2403,8920,3290000,586,595189899,1241,373,19520,663933,2,48,5
663933,19520,373,1241,3290000,586,595189899,5292,1574,52239,1539735,2,48,5
1539735,52239,1574,5292,3290000,586,595189899,5224,1891,38672,1028280,5,120,5
1028280,38672,1891,5224,3290000,586,595189899,3044,1014,41662,1566519,7,168,5
1566519,41662,1014,3044,3290000,586,595189899,4317,931,56795,2245602,3,72,5
2245602,56795,931,4317,3290000,586,595189899,3716,1141,50764,1642295,2,48,5
1642295,50764,1141,3716,3290000,586,595189899,1655,364,22334,610796,2,48,5
610796,22334,364,1655,3290000,586,595189899,4559,1863,54533,2012056,5,120,5
2012056,54533,1863,4559,3290000,586,595189899,6777,1913,40397,887574,2,48,5
887574,40397,1913,6777,3290000,586,595189899,3531,1202,39379,1450572,7,168,5
1450572,39379,1202,3531,3290000,586,595189899,3861,1183,58037,2896315,9,216,5
605127,20181,360,1306,3290000,586,595189899,1205,471,23919,739470,3,72,5
739470,23919,471,1205,3290000,586,595189899,4615,1441,55980,1583772,3,72,5
1583772,55980,1441,4615,3290000,586,595189899,1545,491,26262,986843,2,48,5
986843,26262,491,1545,3290000,586,595189899,2789,623,25678,694597,7,168,5
694597,25678,623,2789,3290000,586,595189899,3395,747,34041,1217940,2,48,5
1217940,34041,747,3395,3290000,586,595189899,5656,3696,66321,2524116,4,96,5
629784,21755,460,2615,3290000,586,595189899,4236,1460,35577,1027706,7,168,5
1027706,35577,1460,4236,3290000,586,595189899,1117,219,11650,359194,6,144,5
359194,11650,219,1117,3290000,586,595189899,2202,1243,27867,787354,5,120,5
787354,27867,1243,2202,3290000,586,595189899,2085,748,39700,1220010,5,120,5
1220010,39700,748,2085,3290000,586,595189899,1589,480,24546,783182,3,72,5
783182,24546,480,1589,3290000,586,595189899,2169,212,28261,482714,3,72,5
482714,28261,212,2169,3290000,586,595189899,2323,856,29196,664311,7,168,4
664311,29196,856,2323,3290000,586,595189899,2252,420,21576,598853,6,144,4
598853,21576,420,2252,3290000,586,595189899,1975,981,20501,515961,4,96,4
515961,20501,981,1975,3290000,586,595189899,9663,1374,44592,1339445,4,96,4
1339445,44592,1374,9663,3290000,586,595189899,1579,451,17951,524194,3,72,4
524194,17951,451,1579,3290000,586,595189899,1833,533,24259,828765,2,48,4
828765,24259,533,1833,3290000,586,595189899,1617,601,18983,651732,6,144,4
651732,18983,601,1617,3290000,586,595189899,2082,716,37887,1270070,1,24,4
1270070,37887,716,2082,3290000,586,595189899,5553,2514,54447,1461188,5,120,4
1461188,54447,2514,5553,3290000,586,595189899,2533,965,40961,1229443,4,96,4
1229443,40961,965,2533,3290000,586,595189899,1152,331,21302,859732,3,72,4
859732,21302,331,1152,3290000,586,595189899,3051,742,35624,823335,3,72,4
823335,35624,742,3051,3290000,586,595189899,5855,821,29560,701675,4,96,4
701675,29560,821,5855,3290000,586,595189899,2266,826,30662,1260434,4,96,4
1260434,30662,826,2266,3290000,586,595189899,930,304,17826,610725,2,48,4
610725,17826,304,930,3290000,586,595189899,3353,1276,48055,1444055,2,48,4
1444055,48055,1276,3353,3290000,586,595189899,2360,975,60861,1293632,6,144,4
1293632,60861,975,2360,3290000,586,595189899,1521,375,26393,924143,3,72,4
924143,26393,375,1521,3290000,586,595189899,2145,922,27593,666660,2,48,4
666660,27593,922,2145,3290000,586,595189899,2632,971,37538,1383846,3,72,4
1383846,37538,971,2632,3290000,586,595189899,4594,908,29397,922791,2,48,4
922791,29397,908,4594,3290000,586,595189899,4930,4907,42869,514158,6,144,4
514158,42869,4907,4930,3290000,586,595189899,2489,591,18478,691377,7,168,4
691377,18478,591,2489,3290000,586,595189899,3161,422,24156,583742,1,24,4
583742,24156,422,3161,3290000,586,595189899,1466,590,16725,599116,4,96,4
599116,16725,590,1466,3290000,586,595189899,1742,585,29080,849975,2,48,4
849975,29080,585,1742,3290000,586,595189899,4209,1940,53514,1390685,1,24,4
1390685,53514,1940,4209,3290000,586,595189899,1092,713,18134,671053,4,96,4
671053,18134,713,1092,3290000,586,595189899,5254,1783,34887,756761,7,168,4
756761,34887,1783,5254,3290000,586,595189899,4884,2222,45375,1456553,3,72,4
1456553,45375,2222,4884,3290000,586,595189899,3739,1709,41763,1086395,2,48,4
1086395,41763,1709,3739,3290000,586,595189899,1599,1553,28179,752546,2,48,4
752546,28179,1553,1599,3290000,586,595189899,1104,296,16241,424901,1,24,4
424901,16241,296,1104,3290000,586,595189899,3784,1144,58838,2177023,6,144,4
2177023,58838,1144,3784,3290000,586,595189899,2310,617,29709,969085,2,48,4
969085,29709,617,2310,3290000,586,595189899,4358,846,60855,2000382,5,120,4
2000382,60855,846,4358,3290000,586,595189899,3101,716,42348,1738569,4,96,4
1738569,42348,716,3101,3290000,586,595189899,3836,1627,40380,1406278,6,144,4
1406278,40380,1627,3836,3290000,586,595189899,4546,1540,36913,1190741,4,96,4
1190741,36913,1540,4546,3290000,586,595189899,2178,530,28933,1365983,3,72,4
1365983,28933,530,2178,3290000,586,595189899,3023,600,37930,1664390,4,96,4
1664390,37930,600,3023,3290000,586,595189899,1436,397,14371,453046,1,24,4
453046,14371,397,1436,3290000,586,595189899,1827,642,26282,1096414,6,144,4
1096414,26282,642,1827,3290000,586,595189899,1935,567,34027,840545,2,48,4
840545,34027,567,1935,3290000,586,595189899,3630,722,38549,1051669,3,72,4
1051669,38549,722,3630,3290000,586,595189899,2434,679,43737,1603502,3,72,4
1603502,43737,679,2434,3290000,586,595189899,1915,511,20342,709511,4,96,4
709511,20342,511,1915,3290000,586,595189899,4425,1431,34362,1358342,2,48,4
1358342,34362,1431,4425,3290000,586,595189899,12655,6433,118529,4335840,3,72,4
566062,18204,508,1436,3290000,586,595189899,3693,567,45384,1567227,1,24,4
1567227,45384,567,3693,3290000,586,595189899,1568,436,22137,728030,4,96,4
728030,22137,436,1568,3290000,586,595189899,2573,1135,31620,1275637,3,72,4
1275637,31620,1135,2573,3290000,586,595189899,3852,797,34122,1159984,4,96,4
1159984,34122,797,3852,3290000,586,595189899,2686,1425,34582,1399668,2,48,4
1399668,34582,1425,2686,3290000,586,595189899,1942,516,25918,957203,5,120,4
957203,25918,516,1942,3290000,586,595189899,3257,2662,42242,1086920,3,72,4
728364,29554,1214,2636,3290000,586,595189899,4601,1795,38456,1026385,4,96,4
1026385,38456,1795,4601,3290000,586,595189899,4840,1552,60899,2063693,2,48,4
2063693,60899,1552,4840,3290000,586,595189899,2108,887,34631,1440458,6,144,4
1440458,34631,887,2108,3290000,586,595189899,7383,3406,100149,2455677,3,72,4
913685,29920,752,3086,3290000,586,595189899,1836,490,30558,1121137,3,72,4
1121137,30558,490,1836,3290000,586,595189899,3877,1175,36005,1289159,3,72,4
1289159,36005,1175,3877,3290000,586,595189899,5518,2692,64744,2262844,2,48,4
2262844,64744,2692,5518,3290000,586,595189899,2045,419,26020,1209471,4,96,4
1209471,26020,419,2045,3290000,586,595189899,2711,819,22055,665680,3,72,4
665680,22055,819,2711,3290000,586,595189899,8159,2408,62236,1702510,4,96,4
1702510,62236,2408,8159,3290000,586,595189899,4182,1556,33964,1394722,3,72,4
1394722,33964,1556,4182,3290000,586,595189899,1514,320,20133,561219,3,72,4
561219,20133,320,1514,3290000,586,595189899,3311,2581,31274,981595,3,72,4
981595,31274,2581,3311,3290000,586,595189899,1178,466,20899,677496,1,24,4
677496,20899,466,1178,3290000,586,595189899,2218,1040,25130,748285,5,120,4
748285,25130,1040,2218,3290000,586,595189899,5163,1680,65270,2357662,1,24,4
2357662,65270,1680,5163,3290000,586,595189899,2420,953,21661,740430,6,144,4
740430,21661,953,2420,3290000,586,595189899,1158,497,17789,779543,2,48,4
779543,17789,497,1158,3290000,586,595189899,2171,769,23809,638599,3,72,4
638599,23809,769,2171,3290000,586,595189899,2995,1279,29573,1370584,3,72,4
1370584,29573,1279,2995,3290000,586,595189899,3296,601,32994,1016083,6,144,4
1016083,32994,601,3296,3290000,586,595189899,1541,475,18522,646842,1,24,4
646842,18522,475,1541,3290000,586,595189899,1822,1170,15925,631138,5,120,4
631138,15925,1170,1822,3290000,586,595189899,3660,1112,52864,2333368,3,72,4
2333368,52864,1112,3660,3290000,586,595189899,1631,252,21720,979909,5,120,4
979909,21720,252,1631,3290000,586,595189899,5580,1417,34610,1183162,2,48,4
1183162,34610,1417,5580,3290000,586,595189899,2844,628,44707,1715827,4,96,4
1715827,44707,628,2844,3290000,586,595189899,5352,1722,65928,2423290,3,72,4
1217164,36532,1913,5010,3290000,586,595189899,2965,849,47260,2512860,1,24,4
934829,27322,1206,2047,3290000,586,595189899,1695,388,22403,964854,2,48,4
964854,22403,388,1695,3290000,586,595189899,3627,3122,86028,3892830,3,72,4
1280368,28857,385,2088,3290000,586,595189899,4066,832,19964,613337,2,48,4
613337,19964,832,4066,3290000,586,595189899,2418,557,31241,1039558,4,96,4
1039558,31241,557,2418,3290000,586,595189899,1020,264,15158,599957,4,96,4
599957,15158,264,1020,3290000,586,595189899,2544,694,38974,1651028,1,24,4
1651028,38974,694,2544,3290000,586,595189899,2220,500,32156,1277352,4,96,4
731593,20868,512,4969,3290000,586,595189899,2404,834,40217,2007391,2,48,4
2007391,40217,834,2404,3290000,586,595189899,2489,1404,40977,1203244,4,96,4
1203244,40977,1404,2489,3290000,586,595189899,2131,734,32469,1270800,4,96,4
1270800,32469,734,2131,3290000,586,595189899,3244,751,57537,1893963,1,24,4
1893963,57537,751,3244,3290000,586,595189899,6697,1660,44025,1195220,4,96,4
1195220,44025,1660,6697,3290000,586,595189899,1048,227,19371,316543,4,96,4
316543,19371,227,1048,3290000,586,595189899,5561,1238,35435,975710,11,264,3
975710,35435,1238,5561,3290000,586,595189899,1713,1158,36547,929213,6,144,3
929213,36547,1158,1713,3290000,586,595189899,1271,451,15986,545558,1,24,3
545558,15986,451,1271,3290000,586,595189899,2388,566,34382,1582669,4,96,3
1582669,34382,566,2388,3290000,586,595189899,1709,816,31631,895533,3,72,3
895533,31631,816,1709,3290000,586,595189899,4575,3374,40648,1638930,6,144,3
1638930,40648,3374,4575,3290000,586,595189899,3654,1458,35806,1295066,2,48,3
1295066,35806,1458,3654,3290000,586,595189899,1967,831,22285,886522,6,144,3
886522,22285,831,1967,3290000,586,595189899,1807,996,19364,572190,2,48,3
572190,19364,996,1807,3290000,586,595189899,1845,668,27558,1287454,4,96,3
1287454,27558,668,1845,3290000,586,595189899,3521,714,33277,798832,4,96,3
798832,33277,714,3521,3290000,586,595189899,4198,1580,39024,1273561,3,72,3
1273561,39024,1580,4198,3290000,586,595189899,1847,680,19171,601851,2,48,3
601851,19171,680,1847,3290000,586,595189899,2461,837,22144,737139,7,168,3
737139,22144,837,2461,3290000,586,595189899,3443,791,29614,884275,1,24,3
884275,29614,791,3443,3290000,586,595189899,2825,918,38826,1659541,3,72,3
1659541,38826,918,2825,3290000,586,595189899,1732,548,22905,863966,2,48,3
863966,22905,548,1732,3290000,586,595189899,2746,493,18993,624697,2,48,3
624697,18993,493,2746,3290000,586,595189899,1325,366,20674,655082,4,96,3
655082,20674,366,1325,3290000,586,595189899,1607,539,24201,1217885,2,48,3
1217885,24201,539,1607,3290000,586,595189899,989,336,16861,587790,2,48,3
587790,16861,336,989,3290000,586,595189899,1572,309,19102,557517,3,72,3
557517,19102,309,1572,3290000,586,595189899,4112,850,16658,492677,2,48,3
492677,16658,850,4112,3290000,586,595189899,2018,477,30371,1130276,4,96,3
1130276,30371,477,2018,3290000,586,595189899,871,189,11036,310265,2,48,3
310265,11036,189,871,3290000,586,595189899,1873,396,23239,1117643,1,24,3
1117643,23239,396,1873,3290000,586,595189899,5666,8920,27116,1044613,2,48,3
1044613,27116,8920,5666,3290000,586,595189899,2775,752,26979,1054376,3,72,3
1054376,26979,752,2775,3290000,586,595189899,2962,1187,28036,821839,2,48,3
821839,28036,1187,2962,3290000,586,595189899,2133,417,26474,1173465,4,96,3
1173465,26474,417,2133,3290000,586,595189899,1081,193,13259,289886,2,48,3
289886,13259,193,1081,3290000,586,595189899,2722,2510,43443,2302605,9,216,3
2302605,43443,2510,2722,3290000,586,595189899,2824,1016,25201,873450,2,48,3
873450,25201,1016,2824,3290000,586,595189899,1576,936,21319,924892,3,72,3
924892,21319,936,1576,3290000,586,595189899,6940,14182,48104,1026134,4,96,3
1026134,48104,14182,6940,3290000,586,595189899,1196,263,17072,596324,2,48,3
596324,17072,263,1196,3290000,586,595189899,1202,2218,11438,392248,5,120,3
392248,11438,2218,1202,3290000,586,595189899,1211,316,14883,411924,2,48,3
411924,14883,316,1211,3290000,586,595189899,1583,434,16639,661593,5,120,3
661593,16639,434,1583,3290000,586,595189899,1535,462,25503,918154,2,48,3
918154,25503,462,1535,3290000,586,595189899,2339,451,27695,1098154,1,24,3
1098154,27695,451,2339,3290000,586,595189899,6894,8504,32414,1051982,5,120,3
1051982,32414,8504,6894,3290000,586,595189899,16956,4048,67809,2547723,2,48,3
1820881,43937,925,2964,3290000,586,595189899,2071,675,25503,1150392,1,24,3
660748,20588,556,1812,3290000,586,595189899,3118,1046,32671,816497,2,48,3
816497,32671,1046,3118,3290000,586,595189899,2105,604,25070,860540,5,120,3
860540,25070,604,2105,3290000,586,595189899,6386,893,53276,1368973,3,72,3
1368973,53276,893,6386,3290000,586,595189899,2564,521,21078,1297075,2,48,3
1297075,21078,521,2564,3290000,586,595189899,2588,322,21537,966272,3,72,3
966272,21537,322,2588,3290000,586,595189899,2010,640,21090,768780,2,48,3
768780,21090,640,2010,3290000,586,595189899,26692,11100,205281,5256206,3,72,3
903353,17523,331,1041,3290000,586,595189899,1706,531,19005,1228769,4,96,3
1228769,19005,531,1706,3290000,586,595189899,1221,292,17565,652897,3,72,3
652897,17565,292,1221,3290000,586,595189899,1123,1068,9760,339428,2,48,3
339428,9760,1068,1123,3290000,586,595189899,3534,538,30943,1736043,2,48,3
1736043,30943,538,3534,3290000,586,595189899,1248,165,8256,179437,3,72,3
179437,8256,165,1248,3290000,586,595189899,3265,1123,39818,2453060,5,120,3
547702,14362,305,1499,3290000,586,595189899,1797,1715,16980,553190,4,96,3
553190,16980,1715,1797,3290000,586,595189899,2639,553,25774,1267606,4,96,3
1267606,25774,553,2639,3290000,586,595189899,1961,323,20658,1079424,1,24,3
1079424,20658,323,1961,3290000,586,595189899,2722,416,27509,1385248,8,192,3
1385248,27509,416,2722,3290000,586,595189899,1709,437,23203,1027102,2,48,3
1027102,23203,437,1709,3290000,586,595189899,1228,228,16971,577084,3,72,3
577084,16971,228,1228,3290000,586,595189899,1125,281,16925,650799,4,96,3
650799,16925,281,1125,3290000,586,595189899,1998,960,27540,1198277,2,48,3
1198277,27540,960,1998,3290000,586,595189899,1802,948,43877,1698142,4,96,3
1698142,43877,948,1802,3290000,586,595189899,3316,646,33523,1482519,3,72,3
1482519,33523,646,3316,3290000,586,595189899,1307,668,12256,438161,5,120,3
438161,12256,668,1307,3290000,586,595189899,1053,318,10725,373491,2,48,3
373491,10725,318,1053,3290000,586,595189899,1119,598,16818,722936,7,168,3
722936,16818,598,1119,3290000,586,595189899,1211,248,14729,789693,4,96,3
789693,14729,248,1211,3290000,586,595189899,1303,692,12969,721195,3,72,3
721195,12969,692,1303,3290000,586,595189899,1661,373,18233,996740,4,96,3
996740,18233,373,1661,3290000,586,595189899,1002,373,12058,544450,3,72,3
544450,12058,373,1002,3290000,586,595189899,1578,303,20062,1041186,4,96,3
1041186,20062,303,1578,3290000,586,595189899,3129,813,36992,2271783,3,72,3
2271783,36992,813,3129,3290000,586,595189899,978,344,12624,404587,1,24,3
917934,25537,380,1445,3290000,586,595189899,1944,1605,27295,1419658,2,48,3
1419658,27295,1605,1944,3290000,586,595189899,1216,1850,37544,1920016,3,72,3
1920016,37544,1850,1216,3290000,586,595189899,1443,658,15944,538899,3,72,3
538899,15944,658,1443,3290000,586,595189899,862,446,11825,410665,5,120,3
410665,11825,446,862,3290000,586,595189899,1763,499,21186,1000933,2,48,3
1000933,21186,499,1763,3290000,586,595189899,1359,653,14487,612747,4,96,3
612747,14487,653,1359,3290000,586,595189899,923,288,11850,489106,3,72,3
489106,11850,288,923,3290000,586,595189899,1898,3904,12452,317123,1,24,3
317123,12452,3904,1898,3290000,586,595189899,1239,925,16454,886285,2,48,3
886285,16454,925,1239,3290000,586,595189899,4141,2426,40939,2262240,3,72,3
2262240,40939,2426,4141,3290000,586,595189899,1231,798,18430,921843,2,48,3
921843,18430,798,1231,3290000,586,595189899,1341,1348,26627,956429,4,96,3
956429,26627,1348,1341,3290000,586,595189899,1119,276,13324,498586,5,120,3
498586,13324,276,1119,3290000,586,595189899,1112,575,20147,797698,4,96,3
797698,20147,575,1112,3290000,586,595189899,2696,1198,37770,2371371,4,96,3
1015634,20640,400,1277,3290000,586,595189899,1749,4130,33447,998873,4,96,3
998873,33447,4130,1749,3290000,586,595189899,668,261,12968,512051,3,72,3
512051,12968,261,668,3290000,586,595189899,1315,366,15072,583202,4,96,3
583202,15072,366,1315,3290000,586,595189899,2802,728,27945,1502052,3,72,3
1502052,27945,728,2802,3290000,586,595189899,1344,486,25255,778233,3,72,3
778233,25255,486,1344,3290000,586,595189899,2582,2130,28006,1182876,4,96,3
1182876,28006,2130,2582,3290000,586,595189899,628,259,14009,510215,5,120,3
510215,14009,259,628,3290000,586,595189899,1131,169,14798,406621,3,72,3
406621,14798,169,1131,3290000,586,595189899,729,257,13324,514141,0,0,3
514141,13324,257,729,3290000,586,595189899,2248,2628,23571,1198403,4,96,3
1198403,23571,2628,2248,3290000,586,595189899,1522,727,16805,525795,2,48,3
525795,16805,727,1522,3290000,586,595189899,1454,1234,22926,722198,4,96,3
722198,22926,1234,1454,3290000,586,595189899,3852,106,29438,192863,4,96,2
192863,29438,106,3852,3290000,586,595189899,1510,648,17166,684317,4,96,2
684317,17166,648,1510,3290000,586,595189899,2358,1234,25717,1276672,3,72,2
1276672,25717,1234,2358,3290000,586,595189899,2357,2400,33529,2737422,4,96,2
534203,13603,712,1171,3290000,586,595189899,3339,1206,30360,784804,4,96,2
784804,30360,1206,3339,3290000,586,595189899,759,225,10230,390982,3,72,2
390982,10230,225,759,3290000,586,595189899,4019,1105,45093,2426336,3,72,2
794572,13888,384,1168,3290000,586,595189899,3008,322,20889,330230,2,48,2
330230,20889,322,3008,3290000,586,595189899,255,132,5732,151171,4,96,2
151171,5732,132,255,3290000,586,595189899,405,483,10160,336438,1,24,2
315662,10771,187,1018,3290000,586,595189899,2073,575,31375,1850787,4,96,2
1850787,31375,575,2073,3290000,586,595189899,999,349,14479,522092,2,48,2
522092,14479,349,999,3290000,586,595189899,1090,275,13790,595684,1,24,2
595684,13790,275,1090,3290000,586,595189899,1459,426,18441,864160,5,120,2
864160,18441,426,1459,3290000,586,595189899,1857,292,16735,828194,2,48,2
828194,16735,292,1857,3290000,586,595189899,3199,2782,32357,778852,4,96,2
778852,32357,2782,3199,3290000,586,595189899,1928,394,20351,659257,3,72,2
659257,20351,394,1928,3290000,586,595189899,1675,432,17545,586740,1,24,2
586740,17545,432,1675,3290000,586,595189899,1941,1392,14976,399843,3,72,2
399843,14976,1392,1941,3290000,586,595189899,1784,351,18304,930081,2,48,2
930081,18304,351,1784,3290000,586,595189899,3564,1775,48884,1776317,8,192,2
1776317,48884,1775,3564,3290000,586,595189899,2710,1818,20828,715432,5,120,2
715432,20828,1818,2710,3290000,586,595189899,1392,1085,26521,1628206,2,48,2
1628206,26521,1085,1392,3290000,586,595189899,4607,729,40899,2281602,4,96,2
2281602,40899,729,4607,3290000,586,595189899,1372,668,14211,426193,3,72,2
426193,14211,668,1372,3290000,586,595189899,1309,374,13509,779129,1,24,2
779129,13509,374,1309,3290000,586,595189899,1014,576,16723,250989,4,96,2
250989,16723,576,1014,3290000,586,595189899,1955,499,27892,1375057,2,48,2
1375057,27892,499,1955,3290000,586,595189899,1888,961,18468,559562,5,120,2
559562,18468,961,1888,3290000,586,595189899,1071,304,13291,721905,1,24,2
721905,13291,304,1071,3290000,586,595189899,4473,5020,25437,1992575,2,48,2
1992575,25437,5020,4473,3290000,586,595189899,3282,544,30467,1856984,4,96,2
1856984,30467,544,3282,3290000,586,595189899,1825,1395,15785,524567,2,48,2
524567,15785,1395,1825,3290000,586,595189899,1230,383,17690,728787,4,96,2
728787,17690,383,1230,3290000,586,595189899,1454,1272,20347,1131523,2,48,2
1131523,20347,1272,1454,3290000,586,595189899,3741,3224,75577,5471944,5,120,2
1553417,24496,543,2278,3290000,586,595189899,5446,5113,37321,1428606,4,96,2
1428606,37321,5113,5446,3290000,586,595189899,1523,425,18684,769425,3,72,2
769425,18684,425,1523,3290000,586,595189899,2738,977,26129,1148837,4,96,2
1148837,26129,977,2738,3290000,586,595189899,1053,249,12323,437186,5,120,2
437186,12323,249,1053,3290000,586,595189899,1151,450,17688,723584,2,48,2
723584,17688,450,1151,3290000,586,595189899,430,147,6108,190960,2,48,2
190960,6108,147,430,3290000,586,595189899,2185,1129,43681,2044354,4,96,2
2044354,43681,1129,2185,3290000,586,595189899,2226,755,22239,1839995,2,48,2
1839995,22239,755,2226,3290000,586,595189899,1144,194,14221,601148,3,72,2
601148,14221,194,1144,3290000,586,595189899,4824,1007,41093,2525084,2,48,2
2295245,51830,1931,1302,3290000,586,595189899,1056,586,12751,601109,2,48,2
601109,12751,586,1056,3290000,586,595189899,1176,326,11300,488025,4,96,2
587276,14028,374,1132,3290000,586,595189899,2440,750,24852,2015028,3,72,2
2015028,24852,750,2440,3290000,586,595189899,1220,384,21373,792390,5,120,2
792390,21373,384,1220,3290000,586,595189899,1849,1218,17613,887297,4,96,2
887297,17613,1218,1849,3290000,586,595189899,4774,2844,76301,5706570,4,96,2
1750295,22917,638,2837,3290000,586,595189899,1576,301,15667,986583,2,48,2
986583,15667,301,1576,3290000,586,595189899,1570,371,17052,584023,3,72,2
584023,17052,371,1570,3290000,586,595189899,1034,251,11262,478396,3,72,2
478396,11262,251,1034,3290000,586,595189899,1475,536,14298,703574,1,24,2
703574,14298,536,1475,3290000,586,595189899,1382,755,18440,748428,3,72,2
748428,18440,755,1382,3290000,586,595189899,1513,464,16521,850372,4,96,2
850372,16521,464,1513,3290000,586,595189899,1010,234,8670,309316,3,72,2
309316,8670,234,1010,3290000,586,595189899,1380,456,15399,734874,4,96,2
734874,15399,456,1380,3290000,586,595189899,848,168,11410,434231,3,72,2
434231,11410,168,848,3290000,586,595189899,1621,880,19543,1142368,3,72,2
1142368,19543,880,1621,3290000,586,595189899,640,205,6634,119855,2,48,2
119855,6634,205,640,3290000,586,595189899,2176,639,29954,1984186,5,120,2
1984186,29954,639,2176,3290000,586,595189899,1791,486,22102,1398032,6,144,2
1398032,22102,486,1791,3290000,586,595189899,1260,444,15675,692229,3,72,2
692229,15675,444,1260,3290000,586,595189899,3250,820,17132,1037019,6,144,2
1037019,17132,820,3250,3290000,586,595189899,1623,295,14737,810638,3,72,2
810638,14737,295,1623,3290000,586,595189899,5038,919,53715,3384059,3,72,2
1104497,33276,3627,4772,3290000,586,595189899,1125,253,14509,798456,5,120,2
798456,14509,253,1125,3290000,586,595189899,1409,539,23322,1257453,4,96,2
1257453,23322,539,1409,3290000,586,595189899,2806,491,24629,1804331,3,72,2
1804331,24629,491,2806,3290000,586,595189899,1572,488,16646,534063,4,96,2
534063,16646,488,1572,3290000,586,595189899,1815,801,22901,1317597,4,96,2
1317597,22901,801,1815,3290000,586,595189899,1595,533,27500,1259116,6,144,2
1259116,27500,533,1595,3290000,586,595189899,1357,953,18972,1071105,4,96,2
